,conversation_id,date,hashtags,id,likes_count,name,replies_count,retweets_count,time,tweet,user_id,username,tag,target,num_hashtags,time_of_day,month,day,season,compound
1947,1082018979005296640,2019-01-06,"['#anxiety', '#nyp']",1082018979005296640,3,NewYork-Presbyterian,0,3,1600,What triggers different symptoms of #anxiety? #NYP & @WeillCornell's @DrGailSaltz explains to @iamwellandgood:  http://bit.ly/2EOmZel  pic.twitter.com/mWigvv9wWR,312840253,nyphospital,hashtag_anxiety,1,2,PM,1,Sunday,winter,0.0
1948,1082006901716631552,2019-01-06,['#anxiety'],1082006901716631554,38,The Cybersmile Foundation,1,25,1512,"Do you suffer with #anxiety? Even if you don't have it right now, save this 'Grounding Technique' for later - it really does work!  pic.twitter.com/9x6Fc8azkk",487535749,cybersmilehq,hashtag_anxiety,1,1,PM,1,Sunday,winter,-0.1511
1949,1081988953295728640,2019-01-06,['#anxiety'],1081988953295728642,8,Albert Einstein College of Medicine,1,2,1400,Drs. Jonathan Alpert and @psyd of Einstein and @MontefioreNYC discuss the variety of forms that #anxiety symptoms may take at    http://bit.ly/2VrQQhU ,74732805,einsteinmed,hashtag_anxiety,1,1,PM,1,Sunday,winter,0.0
1950,1081852945535324160,2019-01-06,['#anxiety'],1081852945535324161,3,SANE,1,2,500,"SANE supporter @djward07 writes music to express his #anxiety. You can listen to his track in our Audio Gallery:  http://bit.ly/2tKvnU5 . To submit your own song, email fundraising@sane.org.uk. pic.twitter.com/DADUylMIfc",115117283,charitysane,hashtag_anxiety,1,1,AM,1,Sunday,winter,0.2732
1951,1081826710558068736,2019-01-06,"['#anxiety', '#morning']",1081826710558068736,5,Stylist Magazine,0,0,316,“How a simple change to my morning routine cured my night-time anxiety”  https://buff.ly/2LOTb1X  #anxiety #morning pic.twitter.com/zdWT8cEXJn,54203238,stylistmagazine,hashtag_anxiety,1,2,AM,1,Sunday,winter,0.0
1952,1081596385764524032,2019-01-05,"['#depression', '#anxiety', '#catastrophizing']",1081760573275009024,2,SickNotWeak,0,0,2253,Right? Seems like those of us with #depression and #anxiety have a degree in #catastrophizing,4832892941,sicknotweak,hashtag_anxiety,1,3,PM,1,Saturday,winter,0.3612
1953,1081698610213937152,2019-01-05,"['#mentalhealth', '#anxiety']",1081698610213937152,13,talkspace,0,6,1847,Dating Someone With Social Anxiety: 6 Tips from a Therapist:  http://bit.ly/2LUi9wB  #MentalHealth #Anxiety,563357030,talkspace,hashtag_anxiety,1,2,PM,1,Saturday,winter,-0.1779
1954,1081261985008898048,2019-01-05,"['#lasvegas', '#cbdcomapny', '#pain', '#anxiety', '#cbd']",1081689443046735872,2,Sunny Megatron - American Sex Podcast,1,0,1810,"Well, I'll be living in #LasVegas in 3 weeks so state restrictions won't be an issue then. I'm planning on trying CBD at that point. Possibly partnering with a #CBDcomapny & tracking my progress w/ #pain & #anxiety.  (Heads up #CBD companies, I hope you see this tweet 😉😂)",23647448,sunnymegatron,hashtag_anxiety,1,5,PM,1,Saturday,winter,0.7783
1955,1081670442979606528,2019-01-05,"['#anxiety', '#accesstowork']",1081670442979606533,0,JCP In Swansea Bay,0,0,1655,Are you experiencing #Anxiety about returning to work? #accesstowork is here for you! For Details -  http://ow.ly/pRLI30eMkz3  pic.twitter.com/tNXHbCtglB,882332196,jcpinswanseabay,hashtag_anxiety,1,2,PM,1,Saturday,winter,0.0
1956,1081668411397160960,2019-01-05,"['#mentalhealth', '#anxiety']",1081668411397160962,9,talkspace,0,2,1647,9 Ways Anxiety Is Impacting Your Physical Health:  http://bit.ly/2SjJXwC  #MentalHealth #Anxiety,563357030,talkspace,hashtag_anxiety,1,2,PM,1,Saturday,winter,-0.1779
1957,1081637960431239168,2019-01-05,"['#mentalhealth', '#anxiety']",1081637960431239169,4,talkspace,0,1,1446,How Modern Life Causes Anxiety (and What to do About It):  http://bit.ly/2LQ0sP1  #MentalHealth #Anxiety,563357030,talkspace,hashtag_anxiety,1,2,PM,1,Saturday,winter,-0.1779
1958,1081568543437717504,2019-01-05,"['#mantra', '#anxiety', '#quiz']",1081568543437717506,2,Channel Mum,0,0,1010,A #mantra to save on your phone and help you get through each day ❤️ Take our #anxiety #quiz to see if you might be suffering from some of the many possible symptoms →  http://bit.ly/CMAnxietyQuiz  pic.twitter.com/NKmnZG93Ai,2917855858,channelmum,hashtag_anxiety,1,3,AM,1,Saturday,winter,0.4215
1959,1081474153331462144,2019-01-05,"['#productivity', '#anxiety', '#30plusblogs', '#mhbloggers', '#bloggerstribe']",1081474153331462144,2,Lisa-Marie Ferla 🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿🏳️‍🌈,0,3,355,The #productivity hacks to keep you kicking ass at work when #anxiety is attempting to kick yours  http://ow.ly/uA3Z30n6zzU  #30plusblogs #mhbloggers #bloggerstribe pic.twitter.com/Wa66PA8xHT,53483,lastyearsgirl_,hashtag_anxiety,1,5,AM,1,Saturday,winter,-0.5423
1960,1081356112253853696,2019-01-04,"['#anxiety', '#stress', '#worldmentalhealthday']",1081356112253853701,15,BBC Woman's Hour,0,4,2006,Stressful week? Here are 5 ways to stress less: top tips on how to cope with #anxiety and avoid a #stress burnout  🙏 Check it out 👀👉  https://bbc.in/2COP9n4  #worldmentalhealthday pic.twitter.com/yMr8wT0eIm,171496247,bbcwomanshour,hashtag_anxiety,1,3,PM,1,Friday,winter,-0.7778
1961,1081343268577730560,2019-01-04,"['#high', '#anxiety', '#mna_english', '#mna', '#anglophones']",1081343268577730566,0,M N A,0,0,1915,Explore this year's predictions and discover what “#High #Anxiety” events might be on the horizon in 2019:   #MNA_English #MNA #Anglophones pic.twitter.com/nonVXJWv58,1027549756661358593,mnaen,hashtag_anxiety,1,5,PM,1,Friday,winter,0.0
1962,1081241347581988864,2019-01-04,"['#mentalhealth', '#anxiety']",1081241347581988864,2,talkspace,0,0,1230,NEW ON THE BLOG: Should You Schedule Your Anxiety?  http://bit.ly/2CPJJIE  #MentalHealth #Anxiety,563357030,talkspace,hashtag_anxiety,1,2,PM,1,Friday,winter,-0.1779
1963,1081234887070441472,2019-01-04,"['#autism', '#aspergers', '#adhd', '#anxiety', '#learningdisability']",1081234887070441472,5,drhallowell,0,3,1204,"Dr. Hallowell is one of 30 leading experts on this free online summit for parents of a bright child with #Autism/#aspergers , #ADHD, #anxiety, #learningdisability or other ""quirks"". Attend/watch for free.  Jan 28-Feb 3   https://hub.brightandquirky.com/~access/a1c47f  pic.twitter.com/selV7n0ka5",29289098,drhallowell,hashtag_anxiety,1,5,PM,1,Friday,winter,0.8922
1964,1081226248544808960,2019-01-04,"['#depression', '#anxiety', '#cerebralpalsy']",1081226248544808961,0,ET Panache,0,1,1130,Cerebral palsy may up depression and anxiety risk in people. #depression #anxiety #CerebralPalsy  https://bit.ly/2F5pKYQ ,36323511,etpanache,hashtag_anxiety,1,3,AM,1,Friday,winter,-0.7579
1965,1081219153074286592,2019-01-04,"['#anxiety', '#stress', '#ptsd']",1081219153074286594,0,BBRFoundation,0,1,1101,"Study provides insight into how the brain processes fear and danger, revealing critical neural circuits that may be disrupted in #anxiety and #stress disorders.  http://ow.ly/ClOb30l9sLC  #ptsd pic.twitter.com/2jYoL4TSLC",17133444,bbrfoundation,hashtag_anxiety,1,3,AM,1,Friday,winter,-0.836
1966,1081210099358666752,2019-01-04,"['#bbcbreakfast', '#stress', '#anxiety', '#mentalhealth', '#technology', '#socialmedia']",1081210099358666752,24,BBC Breakfast,3,10,1025,Is 2019 already stressing you out? 😵 @drchatterjeeuk tells #BBCBreakfast how we can take better care of our mental well-being this year. 🔽  https://youtu.be/wFPoBYKyu3s  #stress #anxiety #mentalhealth #technology #socialmedia pic.twitter.com/OWwCFya5XG,143415291,bbcbreakfast,hashtag_anxiety,1,6,AM,1,Friday,winter,0.5574
1967,1081178971738423296,2019-01-04,"['#anxiety', '#depression']",1081178971738423296,16,MQ,0,19,822,"If you live in England, are age 16+ and have experience of #anxiety or #depression, you could help make a huge difference to our understanding of these conditions. Join the @GLADStudy today:  http://www.gladstudy.org.uk  pic.twitter.com/WArwla0KUm",1269826086,mqmentalhealth,hashtag_anxiety,1,2,AM,1,Friday,winter,0.7351
1968,1081128481449222144,2019-01-04,"['#stress', '#anxiety', '#depression', '#fridayfeeling']",1081128481449222144,0,Derby City Council,0,0,501,"January got you feeling like this? 👇    Whatever you need to know about coping with #stress, #anxiety or #depression, the Moodzone is here to help.    Click 🖱️  http://socsi.in/moodzone_kUTsF  #FridayFeeling pic.twitter.com/Q4IgHCfda8",16419525,derbycc,hashtag_anxiety,1,4,AM,1,Friday,winter,0.6908
1969,1081110510538510336,2019-01-04,"['#anxiety', '#mhbloggers', '#30plusblogs', '#bloggerstribe']",1081110510538510336,1,Lisa-Marie Ferla 🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿🏳️‍🌈,0,4,350,Still my favourite post I've ever written: how to keep kicking ass at work when #anxiety is kicking yours  http://ow.ly/gtYe30nb2sX  #mhbloggers #30plusblogs #bloggerstribe pic.twitter.com/aIpDRr5Ir9,53483,lastyearsgirl_,hashtag_anxiety,1,4,AM,1,Friday,winter,-0.5423
1970,1081082003154452480,2019-01-04,"['#thursdaythoughts', '#thepill', '#anxiety']",1081082003154452480,1,Jorge Luis Lopez Esq,1,0,156,#ThursdayThoughts RT @TearsThenCheers: Did you know that the pill can cause depression and anxiety?  https://aleteia.org/2019/01/04/did-you-know-that-the-pill-can-cause-depression-and-anxiety/ … #ThePill #Anxiety…  https://twitter.com/i/web/status/1081078251244699648 …,92677101,lopezgovlaw,hashtag_anxiety,1,3,AM,1,Friday,winter,-0.6597
1971,1081052159339225088,2019-01-03,"['#socialmedia', '#depression', '#health', '#anxiety', '#poorsleep']",1081052159339225088,0,World News Network,1,0,2358,Social media linked to higher risk of depression in teen girls  #Socialmedia #depression #health #Anxiety #poorsleep  https://article.worldnews.com/view/2019/01/04/Social_media_linked_to_higher_risk_of_depression_in_teen_gir/ … pic.twitter.com/kZc6BMZ9IF,143142203,worldnewsdotcom,hashtag_anxiety,1,5,PM,1,Thursday,winter,-0.7003
1972,1080969613117177856,2019-01-03,"['#anxiety', '#mentalhealth', '#keeptalkingmh', '#thursdaythoughts']",1080969613117177856,3,Rachel Thompson: Has a voice. Uses it.,1,2,1830,8 Natural Remedies for Anxiety That Calm You Down Fast  https://buff.ly/2GI5gma  #anxiety via @PreventionMag #MentalHealth #KeepTalkingMH #ThursdayThoughts,23487853,rachelintheoc,hashtag_anxiety,1,4,PM,1,Thursday,winter,0.4767
1973,1080962233302159360,2019-01-03,['#anxiety'],1080962233302159360,2,JCP in Merseyside,0,1,1800,Telling people you suffer with #Anxiety is hard - especially in the workplace.   Kirsty talks to @MindCharity about her experiences - from the bad to the very good:  http://ow.ly/KyA830ma2tT  pic.twitter.com/p5pjPlmXne,462353864,jcpinmerseyside,hashtag_anxiety,1,1,PM,1,Thursday,winter,-0.6378
1974,1080955470981017600,2019-01-03,"['#anxiety', '#dogtraining']",1080955470981017600,14,Pets for Patriots,0,6,1734,"You may think it's cute when your dog follows you everywhere, but it can be a sign of separation #anxiety. Great tips from our fur-riend + board member @Andrea_Arden on how to de-stress your pet:  https://buff.ly/2Ge2RDC  #dogtraining pic.twitter.com/gdpIPBMLhl",58512831,petsforpatriots,hashtag_anxiety,1,2,PM,1,Thursday,winter,0.8248
1975,1080947033240936448,2019-01-03,"['#anxiety', '#accesstowork', '#leicesterjobs']",1080947033240936451,0,JCP In Leics,0,0,1700,Are you experiencing #Anxiety about returning to work? #accesstowork is here for you! For Details -  http://ow.ly/pRLI30eMkz3  #LeicesterJobs pic.twitter.com/8joIHtBxOY,474277677,jcpinleics,hashtag_anxiety,1,3,PM,1,Thursday,winter,0.0
1976,1080945518363230208,2019-01-03,"['#anxiety', '#christmas']",1080945518363230208,2,MandyCharlton,0,0,1654,"Check out our new article: New Year, New Start, Old Me!  https://goo.gl/j51uTw  #Anxiety #Christmas pic.twitter.com/Xpicab03cY",14450939,mandycharlton,hashtag_anxiety,1,2,PM,1,Thursday,winter,0.0
1977,1080936868068425728,2019-01-03,"['#anxiety', '#mentalhealthawarenessweek']",1080936868068425729,2,JCP in West Wales,0,2,1620,Ciara openly talks to @AnxietyUK about her #Anxiety and offers tips for how she copes in work:  http://ow.ly/RwXX30k2QE4 . #MentalHealthAwarenessWeek pic.twitter.com/eo2yiw0AhR,1252380788,jcpinwestwales,hashtag_anxiety,1,2,PM,1,Thursday,winter,0.0
1978,1080934679463804928,2019-01-03,['#anxiety'],1080934679463804928,6,Jessica McDonald,0,1,1611,"Ok, Liverpool, you guys can score now. #anxiety",2466833378,j_mac1422,hashtag_anxiety,1,1,PM,1,Thursday,winter,0.296
1979,1080910256690085888,2019-01-03,"['#podcast', '#keeptalkingmh', '#mentalhealth', '#depression', '#mentalillness', '#anxiety', '#advocate', '#happynewyear2019']",1080910256690085888,0,"Rebecca Lombardo - Author, Advocate, Podcaster",0,0,1434,"Check out our first #podcast of 2019 this Saturday! At 11am EST, we're featuring Ali Douglas from @talkandcheese  It will be a great show!    http://www.blogtalkradio.com/leftofstr8  #KeepTalkingMH #mentalhealth #depression #mentalillness #anxiety #advocate #HappyNewYear2019",2553485468,bekalombardo,hashtag_anxiety,1,8,PM,1,Thursday,winter,0.6892
1980,1080878964300804096,2019-01-03,['#anxiety'],1080878964300804096,24,Mayo Clinic,0,7,1230,"Zombie cells in mice brains cause #anxiety, but the mice relax when the cells are cleared. Potential for further study.   https://mayocl.in/2LOPusT  pic.twitter.com/vMzzCJ4pMY",14592723,mayoclinic,hashtag_anxiety,1,1,PM,1,Thursday,winter,0.6652
1981,1080865626627878912,2019-01-03,['#anxiety'],1080865626627878913,14,NatureRevDisPrimers,4,4,1137,Several individual disorders can be classified under the broad heading of #anxiety disorders  http://go.nature.com/2BW0G2t  pic.twitter.com/gqQMJXjHRY,2821239209,diseaseprimers,hashtag_anxiety,1,1,AM,1,Thursday,winter,0.0
1982,1080825630151901184,2019-01-03,"['#nhl', '#nhlpa', '#tbi', '#concussion', '#anxiety', '#depression', '#suicide', '#dementia', '#alzheimers', '#parkinsons', '#mentalhealth', '#nfl', '#upmc']",1080851886465523713,0,Daniel Carcillo,1,0,1042,Wow 😲   Scary  This is infuriating   #NHL @NHL @NHLPA #NHLPA @NHLPlayerSafety #TBI #Concussion #Anxiety #Depression #Suicide #Dementia #Alzheimers #Parkinsons #MentalHealth #NFL #UPMC,364664580,carbombboom13,hashtag_anxiety,1,13,AM,1,Thursday,winter,-0.4215
1983,1080841596696973312,2019-01-03,"['#anxiety', '#accesstowork']",1080841596696973312,0,JCP in South Yorks,0,0,1001,Are you experiencing #Anxiety about returning to work? #accesstowork is here for you! For Details -  http://ow.ly/pRLI30eMkz3  pic.twitter.com/GDxqJadNtf,248661224,jcpinsouthyorks,hashtag_anxiety,1,2,AM,1,Thursday,winter,0.0
1984,1080700281820729344,2019-01-03,"['#high', '#anxiety', '#psycho', '#neurotic', '#mna_english', '#mna', '#anglophones']",1080700281820729344,0,M N A,0,0,40,"“#High #Anxiety” is the 1977 Mel Brooks parody where much of the action revolves around the #Psycho-#Neurotic Institute for the Very, Very Nervous. It's also the title we gave  predictions for 2019.  #MNA_English #MNA #Anglophones pic.twitter.com/Ut6WuZfyFW",1027549756661358593,mnaen,hashtag_anxiety,1,7,AM,1,Thursday,winter,-0.3962
1985,1080673784431026176,2019-01-02,"['#weightedblanket', '#anxious', '#anxiety', '#dogsoftwitter', '#dogs', '#chihuahua', '#bestgiftever']",1080673784431026182,1,Sue Kerr,0,0,2254,Me and Ana appreciating my #weightedblanket after an #anxious day. #anxiety #dogsoftwitter #dogs #Chihuahua #BestGiftEver pic.twitter.com/FnXzaxQoJx,14720577,pghlesbian24,hashtag_anxiety,1,7,PM,1,Wednesday,winter,0.4404
1986,1080655879052115968,2019-01-02,"['#podcast', '#keeptalkingmh', '#mentalhealth', '#depression', '#mentalillness', '#anxiety', '#advocate', '#happynewyear2019']",1080655879052115968,0,"Rebecca Lombardo - Author, Advocate, Podcaster",0,0,2143,"Check out our first #podcast of 2019 this Saturday! At 11am EST, we're featuring Ali Douglas from @talkandcheese  It will be a great show!    http://www.blogtalkradio.com/leftofstr8  #KeepTalkingMH #mentalhealth #depression #mentalillness #anxiety #advocate #HappyNewYear2019",2553485468,bekalombardo,hashtag_anxiety,1,8,PM,1,Wednesday,winter,0.6892
1987,1080626042828668928,2019-01-02,"['#high', '#anxiety', '#psycho', '#neurotic', '#mna_english', '#mna', '#anglophones']",1080626042828668928,0,M N A,0,0,1945,"“#High #Anxiety” is the 1977 Mel Brooks parody where much of the action revolves around the #Psycho-#Neurotic Institute for the Very, Very Nervous. It's also the title we gave  predictions for 2019.  #MNA_English #MNA #Anglophones pic.twitter.com/HgQKhXKqRK",1027549756661358593,mnaen,hashtag_anxiety,1,7,PM,1,Wednesday,winter,-0.3962
1988,1080595597718110208,2019-01-02,"['#autism', '#anxiety', '#dementia']",1080595597718110208,9,Next Avenue,0,6,1744,A multimedia program first developed to help calm children with #autism is now proving to be of great help to older adults with #anxiety or #dementia. https://bit.ly/2F10x0W ,289989013,nextavenue,hashtag_anxiety,1,3,PM,1,Wednesday,winter,0.8957
1989,1080539331687825408,2019-01-02,"['#anxiety', '#accesstowork']",1080539331687825408,0,JCP in Hampshire,0,0,1400,Are you experiencing #Anxiety about returning to work? #accesstowork is here for you! For Details -  http://ow.ly/pRLI30eMkz3  pic.twitter.com/6Few6fuvix,343378619,jcpinhampshire,hashtag_anxiety,1,2,PM,1,Wednesday,winter,0.0
1990,1080531064811008000,2019-01-02,"['#endstigma', '#mentalhealth', '#anxiety', '#depression']",1080533370247864320,0,Katie Klabusich,1,1,1336,Plenty of medical conditions are temporary; we don’t scoff at people who injure a knee or need antibiotics for injections. Your brain is part of your body; stress affects your whole body; treating your symptoms is a healthy decision. #EndStigma #mentalhealth #anxiety #depression,287507644,katie_speak,hashtag_anxiety,1,4,PM,1,Wednesday,winter,-0.0258
1991,1080532942852632576,2019-01-02,"['#mentalhealth', '#depression', '#anxiety']",1080532942852632578,25,UC San Francisco,0,19,1335,"Can the brain ""unlearn"" depression? New study identifies new targets for brain stimulation to treat severe mood disorders. #mentalhealth #depression #anxiety  https://www.ucsf.edu/news/2018/11/412416/brain-stimulation-relieves-depression-symptoms?utm_source=ucsf_tw&utm_medium=tw&utm_campaign=2018_depression_brain_stimulation&utm_term= …",15458277,ucsf,hashtag_anxiety,1,3,PM,1,Wednesday,winter,-0.6072
1992,1080531064811008000,2019-01-02,"['#anxiety', '#depression', '#endstigma']",1080531064811008000,3,Katie Klabusich,1,0,1327,"Dec & Jan are usually a goddamn mess of #anxiety & #depression for me b/c life experience/trauma/etc. This year I made it to Jan 2 a smidge frantic, but in very solid shape. Five yrs of hard work, good doctors, & an effective med protocol have literally given me life. #EndStigma",287507644,katie_speak,hashtag_anxiety,1,3,PM,1,Wednesday,winter,0.7175
1993,1080509276462825472,2019-01-02,"['#anxiety', '#depression']",1080509276462825472,99,Mental Health America,3,85,1201,Confusion still exists between what is passing sadness or #anxiety and clinical #depression. How do you know the difference? When is it time to get help? The following signs should help you distinguish between them.,40894553,mentalhealtham,hashtag_anxiety,1,2,PM,1,Wednesday,winter,0.168
1994,1080495495993266176,2019-01-02,"['#depression', '#anxiety', '#loneliness']",1080495495993266176,10,Avis Favaro,0,5,1106,"Experimenting with ""social prescription"" for patients experiencing #depression , #anxiety or #loneliness - as doctors prescribe yoga, art gallery visits and walks to help patients   https://www.ctvnews.ca/health/doctors-pen-social-prescriptions-aimed-at-easing-depression-loneliness-in-patients-1.4236834 … @SherylUbelacker",24185568,ctv_avisfavaro,hashtag_anxiety,1,3,AM,1,Wednesday,winter,0.4019
1995,1080479175432200192,2019-01-02,"['#anxiety', '#accesstowork']",1080479175432200192,0,JCP in West London,0,0,1001,Are you experiencing #Anxiety about returning to work? #accesstowork is here for you! For Details -  http://ow.ly/pRLI30eMkz3  pic.twitter.com/6poEvvzjSQ,114428324,jcpinwestlondon,hashtag_anxiety,1,2,AM,1,Wednesday,winter,0.0
1996,1080417500620308480,2019-01-02,"['#exams', '#anxiety']",1080417500620308480,6,Lori Lite,0,1,556,As #exams loom: 10 ways to nurture children so they don't fear failure via tv3xpose  http://bit.ly/2GelClf  #anxiety,68233373,stressfreekids,hashtag_anxiety,1,2,AM,1,Wednesday,winter,0.7264
1997,1080312823287296000,2019-01-01,"['#stress', '#anxiety', '#depression']",1080312823287296000,15,BBRFoundation,0,7,2300,"Resiliency to chronic #stress depends on brain cells born in the adult brain, study finds. This result has implications for #anxiety and #depression, experienced by millions.  http://ow.ly/1dy430mE3YG  pic.twitter.com/r8gY5Bh5ag",17133444,bbrfoundation,hashtag_anxiety,1,3,PM,1,Tuesday,winter,0.0
1998,1080297366983491584,2019-01-01,"['#hello2019', '#insomniac', '#depression', '#anxiety', '#hello2019', '#trippieredd']",1080297366983491585,2,Jorge Luis Lopez Esq,0,1,2158,#HELLO2019 RT @KendallLoggins: “I can’t stay way from fake love” 💕☔️😞 STUCK #insomniac #depression #anxiety #HELLO2019 #trippieredd https://soundcloud.com/lo-stoner/stuck ,92677101,lopezgovlaw,hashtag_anxiety,1,6,PM,1,Tuesday,winter,-0.7034
1999,1080252680570880000,2019-01-01,"['#anxiety', '#coloringbook']",1080252680570880000,1,Lori Lite,0,1,1901,"""Children will love the character of the Angry Octopus and his techniques of calming the mind, reducing stress, controlling anger, and being happy"" says Readers Favorite 5 Star Review  http://bit.ly/2FGc4Ed  #anxiety #coloringbook",68233373,stressfreekids,hashtag_anxiety,1,2,PM,1,Tuesday,winter,0.5859
2000,1080226651760484352,2019-01-01,"['#podcast', '#keeptalkingmh', '#mentalhealth', '#depression', '#mentalillness', '#anxiety', '#advocate', '#happynewyear2019']",1080226651760484358,4,"Rebecca Lombardo - Author, Advocate, Podcaster",0,1,1717,"Check out our first #podcast of 2019 this Saturday! At 11am EST, we're featuring Ali Douglas from @talkandcheese  It will be a great show!    http://www.blogtalkradio.com/leftofstr8  #KeepTalkingMH #mentalhealth #depression #mentalillness #anxiety #advocate #HappyNewYear2019",2553485468,bekalombardo,hashtag_anxiety,1,8,PM,1,Tuesday,winter,0.6892
2001,1080018669961428992,2019-01-01,"['#anxiety', '#photography']",1080018669961428992,6,MandyCharlton,2,2,331,"""In all of the years I've had anxiety, it's only the last few that it's become chronic anxiety, it swings between mild worry through to utterly disabling panic attacks  and some times it's the most ridiculous things which tip it off.""  https://goo.gl/cPkcVx  #Anxiety #Photography pic.twitter.com/C8q2BtKLkh",14450939,mandycharlton,hashtag_anxiety,1,2,AM,1,Tuesday,winter,-0.9533
2002,1079935270064189440,2018-12-31,"['#uncomfortable', '#anxiety', '#life']",1079935270064189442,1,Rewire,0,1,2200,"Some situations can be #uncomfortable, even #anxiety-inducing. They’re also often necessary for moving forward in #life. https://bit.ly/2CRdPh5 ",1400122454,rewire_dot_org,hashtag_anxiety,1,3,PM,12,Monday,winter,0.0
2003,1079858409393004544,2018-12-31,"['#anxiety', '#christmas', '#geordie']",1079858409393004546,2,MandyCharlton,0,0,1654,The week of being social  https://goo.gl/8a5QKR  #Anxiety #Christmas #Geordie pic.twitter.com/lnvHlNwQSv,14450939,mandycharlton,hashtag_anxiety,1,3,PM,12,Monday,winter,0.0
2004,1079784251418005504,2018-12-31,"['#anxiety', '#mentalhealth']",1079784251418005511,3,talkspace,0,1,1200,"If end of year #anxiety is barreling through, here are some tips to help you manage:  http://bit.ly/2EVjfai  #MentalHealth",563357030,talkspace,hashtag_anxiety,1,2,PM,12,Monday,winter,0.4019
2005,1079772287996432384,2018-12-31,"['#depression', '#anxiety', '#mentalhealth']",1079772287996432384,2,MandyCharlton,0,0,1112,"Depression, a personal battle...  https://goo.gl/Yoqhwq  #Depression #Anxiety #MentalHealth pic.twitter.com/mz85KdSZeI",14450939,mandycharlton,hashtag_anxiety,1,3,AM,12,Monday,winter,-0.5719
2006,1079754473583640576,2018-12-31,"['#anxiety', '#accesstowork']",1079754473583640582,0,JCP in West Wales,0,0,1001,Want to return to work but experiencing #Anxiety? Don't worry #accesstowork is here for you! For more info click this link!  http://ow.ly/pRLI30eMkz3  pic.twitter.com/Exu2ICPcDQ,1252380788,jcpinwestwales,hashtag_anxiety,1,2,AM,12,Monday,winter,0.5917
2007,1079746500123680768,2018-12-31,"['#trade', '#anxiety', '#africa', '#predictions']",1079746500123680775,2,A.T. Kearney,0,3,930,"From an intensifying #trade war to the global #anxiety epidemic to a more connected #Africa, here are the top 10 #predictions for the year ahead:  https://bit.ly/2AZlDcv ",22537480,atkearney,hashtag_anxiety,1,4,AM,12,Monday,winter,-0.4767
2008,1079557485671968768,2018-12-30,['#anxiety'],1079557485671968769,0,Erica Glasier,0,0,2058,"“Worry is NOT an emotion or feeling state. It is a biological, neurological response that disrupts high value cognitive processes. Worry actively reduces the computational efficiency of your brain.” #anxiety  https://psychologycompass.com/blog/tactics-to-stop-worrying/ …",110498445,ericaglasier,hashtag_anxiety,1,1,PM,12,Sunday,winter,0.5859
2009,1079463386830831616,2018-12-30,"['#anxiety', '#depression', '#mentalhealth', '#mentalhealthawareness', '#itsoknottobeok']",1079463386830831617,8,Jay Michaels™,1,3,1445,"#Anxiety and #depression is an evil demon.  A demon that can cause you to change your entire day.  Cripple you from being social and living.   If you’re struggling, here’s a phone number that can help you: 1-866-307-9370 #mentalhealth #MentalHealthAwareness #ItsOkNotToBeOK",19622153,jaymichaels,hashtag_anxiety,1,5,PM,12,Sunday,winter,-0.6369
2010,1079462123665805312,2018-12-30,"['#anxious', '#newyearseve', '#anxiety', '#newyear2019']",1079462123665805312,5,MTV Lebanon News,0,0,1440,The Psychological Reason Why You’re So #Anxious About #NewYearsEve  http://bit.ly/2BQ9Spb  #Anxiety #NewYear2019 pic.twitter.com/I4EK6QUdji,397199380,mtvlebanonnews,hashtag_anxiety,1,4,PM,12,Sunday,winter,0.0
2011,1079422035246358528,2018-12-30,"['#anxiety', '#stress', '#mentalhealthishealth', '#holidaystress', '#camh']",1079422035246358534,10,CAMH,2,5,1200,"While the holidays can be a joyous time for many, it is also the season when people experience the most stress. Here are some very helpful coping tips from CAMH Psychologist Dr. Donna Ferguson.  http://ow.ly/8aA030n7VjT  #anxiety #stress #MentalHealthIsHealth #HolidayStress #CAMH pic.twitter.com/0oOSK59pcQ",36695839,camhnews,hashtag_anxiety,1,5,PM,12,Sunday,winter,0.7717
2012,1079410326720970752,2018-12-30,"['#anxiety', '#positive', '#future', '#success', '#quote']",1079410326720970752,5,Real Marsha Wright® | Top 5 Marketing Influencer,1,1,1114,"#Anxiety does not help anybody achieve what they need to do, it is a barrier that must be knocked down. 👊 #positive #future #success #quote pic.twitter.com/JcyDwU1EDf",61608747,marshawright,hashtag_anxiety,1,5,AM,12,Sunday,winter,-0.4133
2013,1079406762682449920,2018-12-30,"['#mentalhealth', '#anxiety']",1079406762682449920,8,talkspace,0,0,1100,"If end of year anxiety is hitting you hard, here are some suggestions and tools to help you navigate:  http://bit.ly/2EVjfai  #MentalHealth #Anxiety",563357030,talkspace,hashtag_anxiety,1,2,AM,12,Sunday,winter,0.1531
2014,1079392626992914432,2018-12-30,"['#anxious', '#newyearseve', '#anxiety', '#newyear2019']",1079392626992914432,0,MTV English News,0,0,1003,The Psychological Reason Why You’re So #Anxious About #NewYearsEve  http://bit.ly/2BQ9Spb  #Anxiety #NewYear2019 pic.twitter.com/n1V86nWuYX,1089342374,mtvenglishnews,hashtag_anxiety,1,4,AM,12,Sunday,winter,0.0
