,conversation_id,date,hashtags,id,likes_count,name,replies_count,retweets_count,time,tweet,user_id,username,target,tag,num_hashtags,time_of_day,month,day,season,compound
3098,1083711311027073024,2019-01-11,"['#create', '#inspire', '#vision', '#freedom', '#dream', '#happiness', '#courage', '#art', '#artist']",1083711311027073024,94,ROUBLE NAGI,9,23,804,"Create your vision,then work towards achieving it,sometimes u have to let go & be free,freedom gives u happiness & courage,let your life be a piece of art & u be the artist & create your own masterpiece #create #inspire #vision #freedom #dream #happiness #courage #art #artist ♥️ pic.twitter.com/tPXSVuFAEF",2285156510,roublenagi,0,hashtag_happiness,9,AM,1,Friday,winter,0.8979
3099,1083695059462180864,2019-01-11,"['#samiyusuf', '#supplication', '#spiritique', '#liveperformance', '#livemusic', '#music', '#sufimusic', '#legacy', '#tradition', '#heritage', '#happiness']",1083695059462180864,521,Sami Yusuf,70,166,700,Here is ‘Supplication’ performed live at the beautiful @majaztheatre a few weeks ago. _sy.  🎥  https://youtu.be/flI6O-PenWY  🎧  https://sy.lnk.to/Supplication-Live … #samiyusuf #supplication #spiritique #liveperformance #livemusic #music #sufimusic #legacy #tradition #heritage #happiness  pic.twitter.com/fs2PBRnMRf,8510412,samiyusuf,0,hashtag_happiness,11,AM,1,Friday,winter,0.5994
3100,1083676512493203456,2019-01-11,"['#lovelife', '#360wisemedia', '#dance', '#health', '#happiness']",1083676512493203456,7,Gary Edwards,0,5,546,"❤️London meetings,, #lovelife #360WiseMedia 🌞 @Iam360WISE @MCHammer #Dance #Health #Happiness 🙏🏼 I’d like to teach the World to Dance! 👣🎼🎬 In Perfect Harmony @michaeljackson pic.twitter.com/3wTKWGzLv6",292120360,ballroomgiant,0,hashtag_happiness,5,AM,1,Friday,winter,0.8478
3101,1083664816265285632,2019-01-11,"['#health', '#happiness']",1083664816265285632,4,Financial Review,2,1,500,Money can't buy happiness? Here are 9 ways that's wrong.  http://bit.ly/2SOwHAK  #health #happiness,19050000,financialreview,0,hashtag_happiness,2,AM,1,Friday,winter,-0.7205
3102,1083653305803440128,2019-01-11,"['#happiness', '#mentalhealth', '#wellbeing']",1083653305803440128,3,Andy Cope,0,2,414,Why we’ve unleashed @PatrickCordell on the schools & businesses in Northern Ireland...   Demand in for antidepressants soars in Northern Ireland - more than 3 million prescriptions dispensed last year  https://www.belfasttelegraph.co.uk/news/northern-ireland/demand-in-for-antidepressants-soars-in-northern-ireland-more-than-3-million-prescriptions-dispensed-last-year-37667919.html … @BelTel #happiness #mentalhealth #wellbeing,254613042,beingbrilliant,0,hashtag_happiness,3,AM,1,Friday,winter,-0.128
3103,1083651042217259008,2019-01-11,"['#schiller', '#morgenstund', '#voyage', '#pantarhei', '#earlymorning', '#happiness', '#thejourneycontinues', '#schillermusic']",1083651042217259009,14,SCHILLER,2,1,405,Drifting and dreaming. #schiller #morgenstund #voyage #pantarhei #earlymorning #happiness #thejourneycontinues #schillermusic  https://www.instagram.com/p/BsfRS-Qg-we/?utm_source=ig_twitter_share&igshid=ghd5ia755xtv …,26407514,schillermusic,0,hashtag_happiness,8,AM,1,Friday,winter,0.0
3104,1083625805140258816,2019-01-11,"['#healthquotes', '#healthylife', '#happiness', '#fridayfeeling', '#healthtips']",1083625805140258816,21,SHEROES,2,8,224,Yes indeed!  #HealthQuotes #HealthyLife #Happiness #FridayFeeling #HealthTips https://twitter.com/tim_fargo/status/1083590894924824577 …,1341863826,sheroesindia,0,hashtag_happiness,5,AM,1,Friday,winter,0.4574
3105,1083575431419301888,2019-01-10,['#happiness'],1083575431419301893,12,Clyde Crasto,0,1,2304,"We must keep telling this to ourselves,  'If our #Happiness is a must and important, so is the happiness of every one who lives around us'.  ‘Other's Happiness’,  my piece for my column  'Clyde-oscope', in today's,  The Afternoon D&C newspaper.  pic.twitter.com/VJhfXoewZJ",1910288479,clyde_crasto,0,hashtag_happiness,1,PM,1,Thursday,winter,0.6872
3106,1083574287766835200,2019-01-10,"['#selflove', '#happiness', '#selfconfidence']",1083574287766835200,1,Loren Ridinger,0,0,2300,"Everyone is talking about how critical it is to love yourself this year, but few are telling us how to actually achieve this Holy Grail of happiness. The pursuit of learning to self-love can be a lifelong journey...  http://bit.ly/2MsFS6t  #selflove #happiness #selfconfidence",34892616,lorenridinger,0,hashtag_happiness,3,PM,1,Thursday,winter,0.7814
3107,1083546286777925632,2019-01-10,"['#happiness', '#coffee', '#lifestyle', '#friday', '#mood', '#photography', '#myphoto', '#dubai', '#mydubai', '#uae', '#الامارات', '#دبي', '#world', '#inspiration']",1083546286777925633,1,Khalid N Alrazooqi,0,0,2109,Start your day with a cup of #happiness! 😊 #coffee #lifestyle #friday #mood #photography #myphoto #dubai #mydubai #uae #الامارات #دبي #world #inspiration pic.twitter.com/aAnpiou40S,120816361,khalidalrazooqi,0,hashtag_happiness,14,PM,1,Thursday,winter,0.0
3108,1083544107073470464,2019-01-10,"['#brainyquote', '#qotd', '#happiness', '#soul']",1083544107073470465,79,BrainyQuote,1,39,2100,To live happily is an inward power of the soul. - Marcus Aurelius  http://www.brainyquote.com/quotes/quotes/m/marcusaure379111.html … #brainyquote #QOTD #happiness #soul,29573746,brainyquote,0,hashtag_happiness,4,PM,1,Thursday,winter,0.5574
3109,1083525841898876928,2019-01-10,['#happiness'],1083525841898876929,2,SARAH Lucero,0,0,1947,Mom life. #happiness :))  pic.twitter.com/YO26kZqcDT,24110170,sarahlucero,0,hashtag_happiness,1,PM,1,Thursday,winter,0.0
3110,1083466102095691776,2019-01-10,"['#newyearsresolution', '#health', '#happiness', '#music', '#comedy', '#moremusic']",1083466102095691776,239,Michael Bolton,112,33,1550,Magnus my trainer promises to get me fit in 2019!!! What’s your New Years resolution??  #newyearsresolution #2019 #health #happiness #music #comedy #moremusic  https://www.instagram.com/p/Bsd9MGvlKRc/?utm_source=ig_twitter_share&igshid=13zeno16dztai …,43190270,mbsings,0,hashtag_happiness,6,PM,1,Thursday,winter,0.7591
3111,1083450730642632704,2019-01-10,['#happiness'],1083450730642632705,3,Dad 2.0 Summit,0,3,1449,Frequent Dad 2.0 collaborator @sspencerthomas is convening a Twitter discussion tonight about how we define and pursue #happiness. Tune in tonight at 8pm ET with a panel featuring co-founder @mrdougfrench and other people with extraordinary intellect and charisma. https://twitter.com/mrdougfrench/status/1083448867901894657 …,283280287,dad2summit,0,hashtag_happiness,1,PM,1,Thursday,winter,0.4588
3112,1083445996363882496,2019-01-10,"['#selflove', '#happylife', '#happiness']",1083445996363882496,0,Loren Ridinger,0,0,1430,"Self-love is a critical ingredient for a happy life. Everyone's telling us how vital self-love is, but few tell us how to actually achieve this holy grail of happiness.  http://bit.ly/2KekOne  #selflove #happylife #happiness",34892616,lorenridinger,0,hashtag_happiness,3,PM,1,Thursday,winter,0.802
3113,1083438392841515008,2019-01-10,['#happiness'],1083438392841515008,4,BCMHouston,0,1,1400,Are you living your life to the fullest? Dr. Karen Lawson shares ways you can live a fulfilled life.  https://bit.ly/2RLYLaR  #happiness,34299110,bcmhouston,0,hashtag_happiness,1,PM,1,Thursday,winter,0.6124
3114,1083357605630603264,2019-01-10,"['#thehappinesstrack', '#stanford', '#happiness', '#authorsofinstagram', '#writersofinstagram']",1083357605630603264,6,"Emma Seppälä, Ph.D.",1,0,839,Throwback to speaking about my book #thehappinesstrack at my alma mater Stanford University with my favorite mentor @jamesrdotymd at @stanfordccare #stanford #happiness #authorsofinstagram #writersofinstagram...  https://www.facebook.com/588145664566068/posts/2003087239738563/ …,27318985,emmaseppala,0,hashtag_happiness,5,AM,1,Thursday,winter,0.4588
3115,1083340312586670080,2019-01-10,"['#21daygratitudechallenge', '#happiness']",1083347942155710464,1,Detective Gail Regan,0,0,800,"On this day 2 of the #21DayGratitudeChallenge, I am grateful for these 3 things: fresh air, clean water & *$.  I tag @DKellyFCU (again) 2 participate in this challenge. 3 things you're grateful for every day for 21 days.  Let's bring more #happiness",398717701,reganfcu,0,hashtag_happiness,2,AM,1,Thursday,winter,0.8853
3116,1083336402345967616,2019-01-10,"['#colinfarrell', '#happiness', '#celebritynews', '#thursdaymotivation', '#thursdaythoughts']",1083336402345967622,24,BANG Showbiz,1,14,715,Colin Farrell reveals how he found happiness #ColinFarrell #Happiness #CelebrityNews #ThursdayMotivation #ThursdayThoughts pic.twitter.com/moFR1r7qXq,22632229,bangshowbiz,0,hashtag_happiness,5,AM,1,Thursday,winter,0.5574
3117,1083332832892731392,2019-01-10,"['#philosophy', '#happiness', '#literature', '#tolstoy', '#wellbeing']",1083332832892731392,48,Philosophy Now,4,17,700,Should we pursue happiness?  Vincent Kavaloski and Tolstoy investigate:  http://phi.ms/B63    Illustration by @WoodrowDraws #philosophy #happiness #literature #tolstoy #wellbeing pic.twitter.com/BzHHyaGCOX,200646949,philosophynow,0,hashtag_happiness,5,AM,1,Thursday,winter,0.5574
3118,1083331905318088704,2019-01-10,"['#alwaysreadytopose', '#keepsmiling', '#happiness', '#thisisme', '#urvashidholakia9', '#diffrentshadesofme', '#live', '#love', '#laugh']",1083331905318088704,31,Urvashi Dholakia,4,2,657,"Different places , Different Times but same old Me 😘😊💖 #alwaysreadytopose #keepsmiling #happiness #thisisme #urvashidholakia9 #diffrentshadesofme #live #love #laugh #💋  https://www.instagram.com/p/BsdAJsnBjJ7/?utm_source=ig_twitter_share&igshid=pb08r34gmnky …",112622781,urvashi9,0,hashtag_happiness,9,AM,1,Thursday,winter,0.0
3119,1083330105529823232,2019-01-10,"['#believe', '#beyou', '#yourlife', '#happiness', '#wellbeing', '#mentalhealthawareness', '#fitness', '#happiness']",1083330105529823232,4,Kelly Holmes,0,1,649,"“RUNNING LIFE”  YOUR LIFE!    https://amzn.to/2SqD4cT  #believe #beyou #yourlife #happiness #wellbeing #mentalhealthawareness #fitness #happiness @ Sevenoaks, Kent  https://www.instagram.com/p/Bsc_WViF4jE/?utm_source=ig_twitter_share&igshid=cy9jo8nstzzu …",47608522,damekellyholmes,0,hashtag_happiness,8,AM,1,Thursday,winter,0.0
3120,1083275490255953920,2019-01-10,"['#presenting', '#familytime', '#friends', '#acting', '#happiness', '#goals', '#passions', '#modeling']",1083275490255953920,1,K Y L Y C L A R K E,0,0,312,Looking forward to an amazing 2019 and what it has to offer #presenting #familytime #friends #acting #happiness #goals #passions #modeling  https://www.instagram.com/p/BscmgxshP94/?utm_source=ig_twitter_share&igshid=n5qfuaja6upn …,142240192,kylyclarke,0,hashtag_happiness,8,AM,1,Thursday,winter,0.5859
3121,1083254619755741184,2019-01-10,"['#iceland', '#travel', '#happiness']",1083254619755741185,31,Stylist Magazine,0,11,150,"""Iceland has more writers, more books published and more books read, per head, than anywhere else in the world"": fascinating lessons in happiness from around the world  https://buff.ly/2CYI8Ad  #Iceland #travel #Happiness  pic.twitter.com/dq2LOccjXq",54203238,stylistmagazine,0,hashtag_happiness,3,AM,1,Thursday,winter,0.7964
3122,1083250090062610432,2019-01-10,"['#confidence', '#happiness']",1083250090062610432,9,Stylist Magazine,0,2,132,"“Being talked over or ignored feels like a rush of energy through my chest, a mix of fury and adrenaline”: how a vocal coaching course transformed @ItsMeAnitaB's confidence  https://buff.ly/2TCwssn  #confidence #happiness  pic.twitter.com/K3RtVPOwsr",54203238,stylistmagazine,0,hashtag_happiness,2,AM,1,Thursday,winter,0.2263
3123,1083243077324685312,2019-01-10,"['#alwaysreadytopose', '#poser', '#thisisme', '#urvashidholakia9', '#borntoact', '#happiness', '#mylife', '#mywork', '#thatsalloneneeds', '#live', '#love', '#laugh', '#bliss']",1083243077324685312,27,Urvashi Dholakia,0,0,104,I Was Born To Act !!!! #alwaysreadytopose #poser #thisisme #urvashidholakia9 #borntoact #happiness #mylife #mywork #thatsalloneneeds #live #love #laugh #bliss #🤘🏻#🌟  https://www.instagram.com/p/BscXwd3hxUj/?utm_source=ig_twitter_share&igshid=dy0356st2zxb …,112622781,urvashi9,0,hashtag_happiness,13,AM,1,Thursday,winter,0.0
3124,1083217822623379456,2019-01-09,"['#career', '#work', '#happiness', '#nsr']",1083217822623379456,2,Dr N S Rajan,0,3,2323,"We are in a #career, not just a job, when we enjoy #work we do and find fulfilment  🤗 #happiness #NSR",74972887,rajanns,0,hashtag_happiness,4,PM,1,Wednesday,winter,0.4939
3125,1083139192060821504,2019-01-09,"['#wednesdaymotivation', '#wednesdaymotivation', '#success', '#happiness', '#happy']",1083139192060821504,0,Jorge Luis Lopez Esq,0,0,1811,#WednesdayMotivation RT @drstevencan: #WednesdayMotivation - Balance Your Life for #Success and #Happiness. Being #happy with yourself means realizing th…  https://twitter.com/i/web/status/1083138934106935297 …,92677101,lopezgovlaw,0,hashtag_happiness,5,PM,1,Wednesday,winter,0.0
3126,1083129446704459776,2019-01-09,"['#unknown', '#friend', '#inspiration', '#poetry', '#love', '#happiness', '#yourstruly', '#ayearofcelebrations', '#25yrs', '#missuniverse1994', '#india']",1083129446704459776,3309,sushmita sen,142,230,1732,"By #unknown ❤️This b’ful shayari was sent to me by my #friend @iamjktt 😍💃🏻 I so fell in love with it, had to share it with you...my way!!!😉❤️#inspiration #poetry #love #happiness #yourstruly #ayearofcelebrations #25yrs #missuniverse1994 #india🇮🇳 💃🏻love u guys!! pic.twitter.com/n0C6yEm4i2",84554399,thesushmitasen,0,hashtag_happiness,11,PM,1,Wednesday,winter,0.833
3127,1083104720871477248,2019-01-09,"['#quoteoftheday', '#happiness']",1083104720871477253,94,Adyashanti,0,26,1554,"""You must choose between your attachments and happiness."" —Adyashanti  #quoteoftheday #happiness  pic.twitter.com/MuAlI9vJ9L",40059734,adyashanti,0,hashtag_happiness,2,PM,1,Wednesday,winter,0.2732
3128,1083056800633708544,2019-01-09,"['#podcast', '#wellbeing', '#happiness']",1083073471326945280,2,Andy Cope,0,0,1350,That's a very kind Tweet Mr SUMO. Sending you some man love 👨‍❤️‍💋‍👨 x  #podcast #wellbeing #happiness,254613042,beingbrilliant,0,hashtag_happiness,3,PM,1,Wednesday,winter,0.8357
3129,1083063785273864192,2019-01-09,"['#letgo', '#accept', '#transgender', '#man', '#happiness', '#takeaction', '#serveothers', '#purpose']",1083063785273864192,7,ScottTurnerSchofield,0,1,1311,"Once I #letgo of others having to #accept me before I could feel ok as a #transgender #man, it opened up this #happiness I’d never touched before. Now I #takeaction because I see needs beyond my own. Now I #serveothers because it’s my #purpose, not becau…  http://bit.ly/2CdoYVX  pic.twitter.com/heibf3X4Pt",14159444,turnerschofield,0,hashtag_happiness,8,PM,1,Wednesday,winter,0.296
3130,1083053515881304064,2019-01-09,['#happiness'],1083053515881304064,8,Andy Cope,2,4,1230,"Our #happiness podcasts have been downloaded 35,000 times. Cheer up your commute right here:  https://www.artofbrilliance.co.uk/resources/podcasts/ … @jimpouli @jasontoddtalks @peteanderton @TheSumoGuy @coxange78 @alexsteele_uk @SueAtkins @ShonetteBason @AntonyChesworth x",254613042,beingbrilliant,0,hashtag_happiness,1,PM,1,Wednesday,winter,0.5106
3131,1083052124878057472,2019-01-09,"['#luxhelsinki', '#lapland', '#mindfulness', '#relax', '#finnish', '#happiness']",1083052124878057477,137,thisisFINLAND,1,34,1225,Lux Lapland. #luxhelsinki #Lapland #mindfulness #relax #Finnish #happiness  pic.twitter.com/IiYCT7vH7L,44074292,thisisfinland,0,hashtag_happiness,6,PM,1,Wednesday,winter,0.0
3132,1083049772007768064,2019-01-09,['#happiness'],1083049772007768064,5,Stylist Magazine,1,1,1216,This is the global secret to happiness  https://buff.ly/2CYI8Ad  @MsHelenRussell #Happiness  pic.twitter.com/TjrVfNNrVA,54203238,stylistmagazine,0,hashtag_happiness,1,PM,1,Wednesday,winter,0.5574
3133,1083038330911145984,2019-01-09,"['#leadership', '#happiness', '#leadfromtheheart']",1083038330911145990,30,Mark C. Crowley,2,9,1130,"""If you want to lift yourself up, lift up someone else."" ~ Booker T Washington #Leadership #Happiness #LeadFromTheHeart",257581957,markccrowley,0,hashtag_happiness,3,AM,1,Wednesday,winter,0.0772
3134,1083030776998969344,2019-01-09,['#happiness'],1083030776998969344,7,Mark C. Crowley,0,2,1100,"People are starting to realize that #happiness isn’t something you achieve from the outside but from within. I predict people will tune into their inner voices & identify what sparks joy in all aspects of their lives, from their homes to their work & relationships.  ~Marie Kondo",257581957,markccrowley,0,hashtag_happiness,1,AM,1,Wednesday,winter,0.7351
3135,1083024353544077312,2019-01-09,"['#clientsuccess', '#happiness']",1083024353544077312,0,TINYpulse,0,0,1035,We're always glad to hear about #clientsuccess stories. Here's what Conversion Rate Experts had to say about using @TINYpulse to communicate with employees (and check out that #happiness graph!)  https://bit.ly/2LmG73n  pic.twitter.com/4TlX1SB9pL,838879130,tinypulse,0,hashtag_happiness,2,AM,1,Wednesday,winter,0.5093
3136,1083007988892192768,2019-01-09,"['#happy', '#happiness', '#nyc', '#wednesdaywisdom']",1083007988892192769,36,Tamsen Fadal PIX11,3,5,930,"Your happiness and peace are important. Don’t sacrifice them for anyone else. If you want to be the best friend, wife, mother, daughter, sister– you need to make your happiness a priority. #happy #happiness #nyc #wednesdaywisdom pic.twitter.com/Mfk7gahsge",15466121,tamsenfadal,0,hashtag_happiness,4,AM,1,Wednesday,winter,0.9648
3137,1083002212413046784,2019-01-09,"['#music', '#happiness']",1083002212413046788,4,Bandzoogle,0,2,907,Invoke Happiness From Your Music by Making Values a Priority  http://bit.ly/2CJlc7V  via @IndieArtistsDIY #music #happiness  pic.twitter.com/BQavVpxkLL,17475836,bandzoogle,0,hashtag_happiness,2,AM,1,Wednesday,winter,0.743
3138,1082980723223678976,2019-01-09,"['#wednesdaywisdom', '#growthmindset', '#happiness']",1082980723223678977,7,Renee Chou,1,0,741,Today’s pep talk from my desk calendar: Truth! Simple things matter. #WednesdayWisdom #growthmindset #happiness  pic.twitter.com/lUCNNPox0U,20314289,chouchoutv,0,hashtag_happiness,3,AM,1,Wednesday,winter,0.4003
3139,1082971808180056064,2019-01-09,"['#wisdom', '#growth', '#happiness', '#inspire', '#inspiration', '#quotes', '#power', '#motivation', '#iempower', '#freedom', '#art', '#photography']",1082971808180056064,5,Lisa Catara,0,1,706,Some people show off their beauty because they want the world to see it. Others hide their beauty because they want the world to see something else. ❣ #wisdom #growth #happiness #inspire #inspiration #quotes #power #motivation #iempower #freedom #art #photography pic.twitter.com/FaaeokFAlb,793060405,lisa_catara,0,hashtag_happiness,12,AM,1,Wednesday,winter,0.8176
3140,1082962753235664896,2019-01-09,"['#health', '#happiness']",1082962753235664901,1,Julie Montagu,0,0,630,With my online e-learning portal – The Flexi Foodie Academy – I aim to provide a range of easy to digest courses!  These courses are all created with the intention of showing you just how simple it can be to boost your #health and your #happiness!  http://www.theflexifoodie.com  pic.twitter.com/sKYUFE9Dgr,43595287,juliemontagu,0,hashtag_happiness,2,AM,1,Wednesday,winter,0.8011
3141,1082952650507857920,2019-01-09,"['#gastronomy', '#happiness', '#gastronomie', '#joie']",1082952650507857921,32,Guy Savoy,2,10,550,Grosse langoustine de casier en « bouillon-presque gras » * Creel-caught giant langoustine with bouillon gras (almost…) * Restaurant Guy Savoy +33 1 43 80 40 61  http://www.guysavoy.com  * #gastronomy #happiness #gastronomie #joie pic.twitter.com/Do3125JnQt,148431215,guysavoy,0,hashtag_happiness,4,AM,1,Wednesday,winter,0.0
3142,1082931283465064448,2019-01-09,"['#chocolate', '#longwalks', '#cuddles', '#cake', '#happiness']",1082931283465064448,4,BBC Radio Leeds,2,1,425,What are the little things in life that really cheer you up? #chocolate #longwalks #cuddles #cake @StephanieHirst chats to @BringingSparkle about #happiness,94782577,bbcleeds,0,hashtag_happiness,5,AM,1,Wednesday,winter,0.5563
3143,1082895305715171328,2019-01-09,"['#throwback', '#notsolongago', '#mylondontrip', '#winters', '#allamiles', '#liveinthemoment', '#keepsmiling', '#alwaysreadytopose', '#happiness', '#urvashidholakia9', '#rajji', '#thisisus']",1082895305715171328,29,Urvashi Dholakia,0,1,202,Missing u my lovely rajneev 😘😘 #throwback #notsolongago #mylondontrip #winters #allamiles #liveinthemoment #keepsmiling #alwaysreadytopose #happiness #urvashidholakia9 #rajji #thisisus…  https://www.instagram.com/p/BsZ5nfGBmmm/?utm_source=ig_twitter_share&igshid=1gpgz3xx5y657 …,112622781,urvashi9,0,hashtag_happiness,12,AM,1,Wednesday,winter,0.3818
3144,1082858238041706496,2019-01-08,"['#happiness', '#newzealand', '#running', '#trailrunning', '#summer', '#winter', '#hotsprings', '#snowflakes', '#takethemagicstep', '#runningtofreedom']",1082858238041706497,18,Uta Pippig,2,2,2334,"Fitness Peeps, having some fun after my training run... Hope you enjoy your fitness, training, exercising... 🤸🏻‍♂💦🌊 #happiness in #NewZealand #running #trailrunning #summer #winter #hotsprings #snowflakes #takethemagicstep #runningtofreedom pic.twitter.com/XTM3FiF2AI",46172176,utapippig,0,hashtag_happiness,10,PM,1,Tuesday,winter,0.9118
3145,1082849538350768128,2019-01-08,"['#happiness', '#ceo']",1082849538350768128,9,Mark C. Crowley,1,4,2300,"An opportunity to make more money musn't be the only reason you look for a new  job. If aren't learning, see no future career opportunities, have a boss who fails to support you, or you aren't a good cultural fit, brush up the resumé & make your heart sing again. #Happiness #CEO",257581957,markccrowley,0,hashtag_happiness,2,PM,1,Tuesday,winter,0.3964
3146,1082842445606469632,2019-01-08,"['#truth', '#happiness']",1082842445606469632,0,Steve Welton,0,0,2232,"Well......... #truth. I’m all for freedom of expression but if life’s challenges, problems and struggles are taking over your #happiness perhaps one may need to lean in on that professional guidance. Think before you click.  https://twitter.com/amandablain/status/1082663794025865222 …",85246291,stephenwelton,0,hashtag_happiness,2,PM,1,Tuesday,winter,-0.5789
3147,1082826226446807040,2019-01-08,"['#podcast', '#success', '#happiness', '#congnitivedissonance']",1082826226446807040,13,Bob Burg,1,7,2127,"New episode of The Go-Giver #podcast looks at “Cognitive Dissonance"" an element of human nature both unconscious…and very destructive. And how we can become aware -- thus deal with it effectively!  http://bit.ly/2RB424F  #success #happiness #congnitivedissonance",18239795,bobburg,0,hashtag_happiness,4,PM,1,Tuesday,winter,-0.3989
3148,1082758904952561664,2019-01-08,"['#happiness', '#kindness', '#compassion', '#creativity', '#ecstaticdance', '#selfcompassion', '#soundbath']",1082758904952561664,7,Shamash,0,3,1700,"Our Annual @museumhappiness Winter Happiness Festival Tickets launched! Enjoy hundreds of pure white eco-balloons, workshops on #happiness, #kindness, #compassion, #creativity, #ecstaticdance, #selfcompassion, #soundbath and more  Tickets >>>   https://www.eventbrite.co.uk/e/worlds-first-winter-happiness-festival-is-back-tickets-54193897406 …  Plz retweet pic.twitter.com/AAXXVxFerA",20328503,shamashalidina,0,hashtag_happiness,7,PM,1,Tuesday,winter,0.902
3149,1082737704394244096,2019-01-08,"['#keynote', '#wellbeing', '#growthmindset', '#happiness']",1082737704394244099,3,Andy Cope,0,1,1535,Love this from our man @AoBrillWill  https://www.youtube.com/watch?v=6p_ldggdafE&t=2s … #keynote #wellbeing #GrowthMindset #happiness,254613042,beingbrilliant,0,hashtag_happiness,4,PM,1,Tuesday,winter,0.6369
3150,1082724133006389248,2019-01-08,"['#happiness', '#happynewyear', '#lawofattraction', '#warface']",1082724133006389248,62,Warface,44,9,1442,Make sure to stay happy and healthy this year - leave a comment with one thing that brings you true #happiness :D #happynewyear #lawofattraction #warface pic.twitter.com/FGgdusrMej,353691193,warface,0,hashtag_happiness,4,PM,1,Tuesday,winter,0.9364
3151,1082716713173495808,2019-01-08,['#happiness'],1082716713173495808,14,Ross Gittins,2,3,1412,Our personality has a big effect on on our happiness  http://bit.ly/2FmEth8  #happiness @theage @smh,269545003,1rossgittins,0,hashtag_happiness,1,PM,1,Tuesday,winter,0.5574
3152,1082703552936660992,2019-01-08,"['#retirement', '#retirementplanning', '#happiness']",1082703552936661003,0,Wes Moss,0,0,1320,"Will you be a happy retiree? Take my Money & Happiness Quiz to find out - plus, find tips on increasing your happiness quotient!  http://bit.ly/2jk3E82  #retirement #retirementplanning #Happiness  pic.twitter.com/lED3kK074J",216086840,wesmoss365,0,hashtag_happiness,3,PM,1,Tuesday,winter,0.9041
3153,1082700287624863744,2019-01-08,"['#happiness', '#readyfor2019', '#notacareintheworld', '#backstreetarmy', '#ouryear', '#positivity', '#newmusic', '#backstreetboys']",1082700287624863744,1244,Nick Carter,188,150,1307,All my love sent to you all #happiness #readyfor2019 #notacareintheworld #backstreetarmy #ouryear #positivity #newmusic #backstreetboys  https://www.instagram.com/p/BsYg8JrBw88/?utm_source=ig_twitter_share&igshid=bq9u9bwq24lh …,24325547,nickcarter,0,hashtag_happiness,8,PM,1,Tuesday,winter,0.6369
3154,1082683556630011904,2019-01-08,"['#happiness', '#success', '#wellbeing', '#leadfromtheheart']",1082683556630011905,0,Mark C. Crowley,0,0,1200,"""Don't mix up that which is habitual with that which is natural."" ~ Gandhi RT@GiannaSimone1 #Happiness #Success #WellBeing #LeadFromTheHeart",257581957,markccrowley,0,hashtag_happiness,4,PM,1,Tuesday,winter,0.0
3155,1082668638929342464,2019-01-08,"['#happiness', '#books']",1082668638929342465,4,Dan Cable,0,0,1101,"Are your #happiness narratives are making you miserable? @ProfPaulDolan takes on this question in his new book, of which you can find an extract here.  https://www.theguardian.com/books/2019/jan/06/happiness-index-wellbeing-survey-uk-population-paul-dolan-happy-ever-after … #Books",621828996,dancable1,0,hashtag_happiness,2,AM,1,Tuesday,winter,-0.4939
3156,1082665838317105152,2019-01-08,"['#wellbeing', '#happiness', '#brillkid']",1082665838317105154,4,Andy Cope,0,3,1050,3 Inspiring Books for Busy Young Minds  https://happiful.com/happiful-reads-3-inspiring-books-for-busy-young-minds/ … Thank you @begifford & @happifulhq @gavinoattes @amy_brad1 @nickonion @parentsmagazine #wellbeing #happiness #BrillKid pic.twitter.com/rZ6fc4mqYp,254613042,beingbrilliant,0,hashtag_happiness,3,AM,1,Tuesday,winter,0.6486
3157,1082664735374495744,2019-01-08,"['#success', '#happiness', '#resilience']",1082664735374495744,7,Jordan Harbinger,2,1,1046,"As Big Potential author @shawnachor explains, who we're surrounded by is an even better predictor of success than qualities like grit and resilience. Find out why it doesn't have to be lonely at the top by listening here!  https://buff.ly/2sgF24p  #success #happiness #resilience pic.twitter.com/3AqAFMFQNe",871776297525137413,jordanharbinger,0,hashtag_happiness,3,AM,1,Tuesday,winter,0.8268
3158,1082640749114675200,2019-01-08,"['#positivethinking', '#actorslife', '#workhard', '#happiness']",1082640749114675200,2,Riley Carter,1,0,910,What a great day & great start to the year 😁👍 #positivethinking #actorslife #WorkHard #Happiness  pic.twitter.com/7jlCkeYqc7,3020581421,mrrileycarter1,0,hashtag_happiness,4,AM,1,Tuesday,winter,0.8481
3159,1082626080639512576,2019-01-08,"['#happiness', '#success', '#inspirational']",1082626080639512576,4,Debra Danielsen,0,1,812,Changing your perspective changes your life! #Happiness #success #inspirational https://twitter.com/VictoriaOsteen/status/1082449374687518726 …,24695993,ddanielsen,0,hashtag_happiness,3,AM,1,Tuesday,winter,0.0
3160,1082593080384126976,2019-01-08,"['#salzburgerland', '#saalfelden', '#leogang', '#perfectplace', '#happiness', '#mountains', '#austria', '#feelaustria']",1082593080384126976,25,VisitSalzburgerland,1,5,601,Feeling free in the mountains of SalzburgerLand 🏔  Photo by @olya_sweetheart #salzburgerland #saalfelden #leogang #perfectplace #happiness #mountains #austria #feelaustria pic.twitter.com/Phmhk6ZiGl,18164256,salzburgerland,0,hashtag_happiness,8,AM,1,Tuesday,winter,0.5859
