,conversation_id,date,hashtags,id,likes_count,name,replies_count,retweets_count,time,tweet,user_id,username,target,tag,num_hashtags,time_of_day,month,day,season,compound
2677,1046498422474387456,2018-09-30,"['#lifestyle', '#obesity', '#stress', '#sleep', '#diabetes']",1046498422474387456,3,Financial Express,0,4,1634,"Sedentary #lifestyle, #obesity, #stress, lack of #sleep key factors for #diabetes: Experts https://www.financialexpress.com/lifestyle/health/sedentary-lifestyle-obesity-stress-lack-of-sleep-key-factors-for-diabetes-experts/1332331/ …",50279781,financialxpress,1,hashtag_stress,5,PM,9,Sunday,autumn,-0.3182
2678,1046464732746657792,2018-09-30,"['#worldmentalhealthday', '#stress', '#neveralone', '#selfcare']",1046464732746657792,6,👩‍🏫 Education Support 👨‍🏫,0,8,1420,Ahead of #WorldMentalHealthDay on 10 May we've put together this handy infographic and tips to help manage your #stress  http://bit.ly/2K6Dz7G  #NeverAlone #SelfCare pic.twitter.com/NJUKGmUaaW,20998416,edsupportuk,1,hashtag_stress,4,PM,9,Sunday,autumn,0.4019
2679,1046437035307929600,2018-09-30,"['#anxiety', '#insomnia', '#stress', '#sleep']",1046437035307929601,27,JohnsHopkinsMedicine,1,14,1230,Caught in a vicious cycle of #anxiety and #insomnia? These simple #stress relief techniques will help you #sleep more soundly.  http://bit.ly/2zFIoTg  pic.twitter.com/2aGcEpwmSY,20272531,hopkinsmedicine,1,hashtag_stress,4,PM,9,Sunday,autumn,0.5106
2680,1046414837318922240,2018-09-30,"['#stress', '#addressyourstress', '#selfcaresunday', '#mhfawellbeing', '#mentalhealth', '#mentalhealthawareness']",1046414837318922240,40,Mental Health First Aid England,1,39,1101,Understanding what causes us #stress and taking action to manage our stress levels is a key part of looking after our wellbeing. 🧠 #AddressYourStress this #SelfCareSunday . . .  #MHFAWellbeing #MentalHealth #MentalHealthAwareness pic.twitter.com/K6rovVOgQC,114488533,mhfaengland,1,hashtag_stress,6,AM,9,Sunday,autumn,-0.4215
2681,1046395652735995904,2018-09-30,"['#stress', '#stressed', '#insomnia']",1046395652735995907,0,Newsroom Post,0,0,945,#5 You can't sleep at night! #stress #stressed #insomnia  https://newsroompost.com/5-biggest-signs-that-suggest-you-are-way-too-stressed/399228/ …,2581857086,newsroompostcom,1,hashtag_stress,3,AM,9,Sunday,autumn,0.0
2682,1046258591924129792,2018-09-30,"['#stress', '#mentalhealth', '#wellbeing']",1046258591924129794,3,Australian Government Department of Health,0,5,41,"Looking after your general wellbeing can help you manage #stress.  For information and tips on improving and maintaining wellbeing, visit  https://headtohealth.gov.au/meaningful-life/what-helps-us-thrive … #mentalhealth #wellbeing pic.twitter.com/U8NQ6bhc8U",125215990,healthgovau,1,hashtag_stress,3,AM,9,Sunday,autumn,0.6705
2683,1046180820720013312,2018-09-29,"['#stress', '#trauma']",1046180820720013314,0,Conversation Africa,0,0,1931,Memories of trauma are unique because of how brains and bodies respond to threat  http://bit.ly/2OUyy4U  #Stress #Trauma pic.twitter.com/KvXqlOli10,2932813026,tc_africa,1,hashtag_stress,2,PM,9,Saturday,autumn,-0.7351
2684,1046158180450021376,2018-09-29,"['#netflix', '#stress']",1046158180450021376,3,ShortList,0,0,1802,This is stressing us out and is worse than any horror film we could pick on Netflix right now  http://bit.ly/2Gxdkdg  @NetflixUK #Netflix #Stress,20670871,shortlist,1,hashtag_stress,2,PM,9,Saturday,autumn,-0.8519
2685,1046149379483193344,2018-09-29,"['#stress', '#productivity', '#infographic']",1046149379483193344,0,Wrike,0,1,1727,Almost ⅓ of workers report using 7-16+ applications per day. Here’s how you can do more with less:  http://bit.ly/2DyRAwN  #Stress #Productivity #Infographic pic.twitter.com/CC9qfIAbgA,39535228,wrike,1,hashtag_stress,3,PM,9,Saturday,autumn,0.0
2686,1046113587549417472,2018-09-29,['#stress'],1046113587549417473,1,Ｓｈｅｌｌｙ  Ｍｏｏｒｅ,0,0,1504,@RelaxZenSession i bet you have a lot of people that need relaxation sessions based on the world we live in and the ridiculousness #Stress Have a great weekend.,375285139,shellymoorebb13,1,hashtag_stress,1,PM,9,Saturday,autumn,0.7506
2687,1045839590022672384,2018-09-28,"['#outside', '#stress']",1045839590022672386,2,Rewire,0,0,2056,So many of us aren’t getting #outside regularly enough. #stress  https://bit.ly/2ijNq22 ,1400122454,rewire_dot_org,1,hashtag_stress,2,PM,9,Friday,autumn,0.0
2688,1045810730891694080,2018-09-28,"['#stress', '#stressrelief', '#mentalhealth', '#betterhealth', '#chronicstress']",1045810730891694081,1,Spire Health,0,0,1901,Adopting consistent and regular coping mechanisms against stress will protect both our mental and physical health. #Stress #stressrelief #mentalhealth #betterhealth #chronicstress https://www.forbes.com/sites/forbescoachescouncil/2018/09/13/how-to-protect-your-well-being-from-the-dangers-of-stress/#7f0a89eb3681 …,1139191879,spire_health,1,hashtag_stress,5,PM,9,Friday,autumn,-0.0516
2689,1045806651591266304,2018-09-28,['#stress'],1045806651591266306,3,University Hospitals,0,0,1845,"If an emotionally stressful event causes your heart to hurt, don't ignore it or suffer in silence. Talk to us about how #stress and life events may be impacting your health:  http://bit.ly/2l0YIWv  pic.twitter.com/BKR4WrvaAA",23950214,uhhospitals,1,hashtag_stress,1,PM,9,Friday,autumn,-0.8438
2690,1045773391951736832,2018-09-28,['#stress'],1045773391951736833,0,Real Warriors,0,0,1633,Know the signs of combat #stress & find a MTF in your area:  http://j.mp/AccessMTFs ,28614550,realwarriors,1,hashtag_stress,1,PM,9,Friday,autumn,-0.34
2691,1045733424647086080,2018-09-28,"['#stress', '#finance', '#money']",1045733424647086085,0,Debt.com,0,0,1354,How do you deal with financial stress? 😪 Our experts see it everyday... Check out this article on helpful ways to beat it! #stress #finance #money https://www.debt.com/edu/financial-stress/?utm_source=Twitter.com&utm_medium=social&utm_campaign=Twitter_feed&utm_content=news&utm_term=how_to_save …,82129528,debtcom,1,hashtag_stress,3,PM,9,Friday,autumn,0.0
2692,1045712266002395136,2018-09-28,"['#breastfeeding', '#stress']",1045712266002395136,3,UCSF Benioff SF,0,0,1230,#Breastfeeding has a variety of known benefits for infants. A new small study suggests another one: It may relieve a baby's #stress.  https://ucsfh.org/2IoWyLk  via @Reuters_Health pic.twitter.com/1sJI1hUjq7,1624732933,ucsfchildrens,1,hashtag_stress,2,PM,9,Friday,autumn,0.6249
2693,1045707206166040576,2018-09-28,"['#stress', '#resilience', '#roadtoresilience']",1045707206166040576,0,Mount Sinai Health System,0,0,1210,"""It has to do with making somebody more able to cope with #stress, and that is a form of #resilience."" - Dr. Deborah Marin. Listen how you can cope with your stress and struggles by being more mindful in our new #RoadToResilience podcast episode: http://bit.ly/2M4NJ9n ",54641489,mountsinainyc,1,hashtag_stress,3,PM,9,Friday,autumn,-0.6486
2694,1045707010719846400,2018-09-28,"['#discovercalm', '#stressrelief', '#panicattacks', '#anxietyattacks', '#stress', '#anxiety']",1045707010719846401,0,Spire Health,0,1,1209,Factors that can increase or decrease the length of a panic attack include your mental state prior to the attack. #DiscoverCalm #StressRelief #PanicAttacks #AnxietyAttacks #Stress #anxiety https://blog.spire.io/2018/04/27/how-long-do-panic-attacks-last/ …,1139191879,spire_health,1,hashtag_stress,6,PM,9,Friday,autumn,-0.802
2695,1045689897988820992,2018-09-28,"['#stress', '#resilience', '#wellbeing', '#fridayfeeling', '#mentalhealth']",1045689897988820993,3,Humanitarian Academy,0,1,1101,"Learn to identify the #stress warning signs to look out for both in yourself and your staff, and find strategies and techniques to build #resilience in stressful situations.  https://goo.gl/c3dNJs  #wellbeing #FridayFeeling #mentalhealth pic.twitter.com/krzwjso3Tf",3092578959,academyhum,1,hashtag_stress,5,AM,9,Friday,autumn,-0.6908
2696,1045659786010931200,2018-09-28,"['#stress', '#kidsart']",1045659786010931200,1,Lori Lite,0,2,901,"Mixing Kids, Paint, & #Stress Mgmt with @Pocket_Indigo  http://bit.ly/PumpkinArt  #kidsart pic.twitter.com/mSy8a3djvD",68233373,stressfreekids,1,hashtag_stress,2,AM,9,Friday,autumn,0.0
2697,1045646806074503168,2018-09-28,"['#stress', '#burnout']",1045646806074503169,0,SiliconRepublic,0,0,810,Infographic: Are you under pressure at work? #stress #burnout https://www.siliconrepublic.com/advice/stress-at-work-burn-out …,14385329,siliconrepublic,1,hashtag_stress,2,AM,9,Friday,autumn,-0.296
2698,1045631898310127616,2018-09-28,"['#stress', '#perspective', '#nature']",1045631898310127616,193,Bishop Dale Bronner,3,43,710,"Whenever you feel overwhelmed by man-made stress, look at nature. It will help you gain perspective of our God who created the mountains and waters. #stress #perspective #nature",71715193,bishopbronner,1,hashtag_stress,3,AM,9,Friday,autumn,0.765
2699,1045569105380737024,2018-09-28,"['#stress', '#backtoschool', '#preschoolmom']",1045569105380737025,5,Lori Lite,0,0,301,Introduce your children to #stress management techniques for #backtoschool  http://bit.ly/2wvgRQJ  #preschoolmom pic.twitter.com/swUAa2N1Jk,68233373,stressfreekids,1,hashtag_stress,3,AM,9,Friday,autumn,0.0
2700,1045478245708288000,2018-09-27,"['#stress', '#depression', '#sleeplessness', '#tips', '#financialstress', '#stress', '#money', '#debtsucks']",1045478245708288000,7,Consolidated Credit,0,9,2100,#Stress can have adverse effects on your physical health – from #depression to #sleeplessness. We're sharing some #tips on how to manage #FinancialStress.  How to identify – and then reduce – high #stress levels caused by #money challenges:  http://ow.ly/sGAG30lDwwK  #DebtSucks pic.twitter.com/FJy9gFSWdt,34701908,consolidatedus,1,hashtag_stress,8,PM,9,Thursday,autumn,0.1531
2701,1045369785826103296,2018-09-27,"['#trauma', '#stress']",1045418749325537281,3,Turnaround,1,0,1703,The groups were hard at work putting the effects of #trauma and #stress on students into their own words.  pic.twitter.com/XBVVku7Q5Y,873980654,turnaround,1,hashtag_stress,2,PM,9,Thursday,autumn,-0.1027
2702,1045402208165134336,2018-09-27,"['#stress', '#infographic']",1045402208165134337,0,Wrike,0,0,1558,“We’re under the misguided presumption that more work leads to more productivity when the opposite of that is actually true.” - @leahweissphd 😰  http://bit.ly/2DyRAwN  #Stress #Infographic pic.twitter.com/MjvhpEOWqt,39535228,wrike,1,hashtag_stress,2,PM,9,Thursday,autumn,0.0
2703,1045395217921298432,2018-09-27,"['#stress', '#anxiety', '#depression', '#cancer', '#friends']",1045395217921298439,1,Melanoma Research,0,0,1530,"The #stress, #anxiety, & #depression that #cancer patients face is termed ""financial toxicity""--learn more about how to protect yourself & support your #friends here: https://bit.ly/2MtjFoW ",34941915,melanomarealli,1,hashtag_stress,5,PM,9,Thursday,autumn,0.6486
2704,1045369785826103296,2018-09-27,['#stress'],1045370079922159616,2,Turnaround,1,0,1350,DC Public Schools and public charter school assistant principals reflect on the different types of #stress.  pic.twitter.com/AvR2hv1Gn8,873980654,turnaround,1,hashtag_stress,1,PM,9,Thursday,autumn,0.0
2705,1045358702692368384,2018-09-27,"['#healthy', '#stress', '#thanksgiving']",1045358702692368384,7,Lodge at Woodloch,0,1,1305,Eat #healthy & be #stress-free. Enjoy a relaxing #Thanksgiving holiday at @lodgeatwoodloch! pic.twitter.com/sfUU3g0uYu,46715262,lodgeatwoodloch,1,hashtag_stress,3,PM,9,Thursday,autumn,0.8553
2706,1045342591313739776,2018-09-27,"['#freelancelife', '#stress']",1045342591313739776,3,Lola Augustine Brown,1,0,1201,Would be luvverly if that big US$ bank transfer that was initiated on Friday would hit my account before my mortgage goes out. #freelancelife #stress,17511065,lolaaugustine,1,hashtag_stress,2,PM,9,Thursday,autumn,0.0
2707,1045308231676055552,2018-09-27,"['#stress', '#free']",1045311322907430912,1,Vauxhall,0,0,956,"Go on Liv! Your hard work and dedication has paid off, congratulations! #stress #free",16080510,vauxhall,1,hashtag_stress,2,AM,9,Thursday,autumn,0.6229
2708,1045273633310961664,2018-09-27,['#stress'],1045273633310961664,0,HT Life&Style,0,0,727,Babies who have been breastfed respond to #stress better than infants who weren't:  http://bit.ly/Breastfeeding-Babies …,2776396662,htlifeandstyle,1,hashtag_stress,1,AM,9,Thursday,autumn,0.4404
2709,1045151793926287360,2018-09-26,"['#stress', '#mentalhealth']",1045151793926287361,7,IFM,0,3,2323,Research suggests that patients with high levels of #stress may be at risk for cardiovascular health problems. Do your patients take their #mentalhealth and stress management seriously? Learn more about how stress affects cardiovascular issues here: http://snip.ly/rp6g06 ,76239482,fxmed,1,hashtag_stress,2,PM,9,Wednesday,autumn,-0.8779
2710,1045061196670521344,2018-09-26,"['#stress', '#hormone', '#functionalmedicine']",1045061196670521349,5,IFM,0,1,1723,"With more and more people saying that they are stressed, it’s important to know how much #stress can affect the lives of your patients. Learn more about the biochemistry of #hormone synthesis and how stress can affect hormones:  https://bit.ly/2OjMSXW  #FunctionalMedicine",76239482,fxmed,1,hashtag_stress,3,PM,9,Wednesday,autumn,-0.5267
2711,1045015162183438336,2018-09-26,"['#stress', '#productivity', '#infographic']",1045015162183438339,179,Wrike,1,25,1420,😰 Stress is the new standard in today’s workplace. Here’s how to change that:  http://bit.ly/2DyRAwN  #Stress #Productivity #Infographic pic.twitter.com/Vdx0p9Ouam,39535228,wrike,1,hashtag_stress,3,PM,9,Wednesday,autumn,-0.4215
2712,1044998850614882304,2018-09-26,"['#harvardhealth', '#walking', '#bloodpressure', '#stress']",1044998850614882304,1,PiperWai,0,0,1315,"RT @HarvardHealth: Walking improves cardiac risk factors such as cholesterol, blood pressure, diabetes, obesity, vascular stiffness and inflammation, and mental stress:  http://bit.ly/2nRpyBV  #HarvardHealth #walking #BloodPressure #stress  pic.twitter.com/yKVetgbM11",2350243740,piperwai,1,hashtag_stress,4,PM,9,Wednesday,autumn,-0.5106
2713,1044995284533563392,2018-09-26,"['#stress', '#parkinsons', '#guide']",1044995284533563392,9,michaeljfox.org,0,2,1301,"#Stress comes in many shapes and sizes, but we all have it. For people with #Parkinsons, stress can bring on or worsen symptoms. Download this free #guide for tips on managing everyday stress:  https://bddy.me/2N3WsJM  pic.twitter.com/FKqqd9zmo4",68784803,michaeljfoxorg,1,hashtag_stress,3,PM,9,Wednesday,autumn,-0.7606
2714,1044995160621404160,2018-09-26,"['#faith', '#spirituality', '#mindfulness', '#resilient', '#stress', '#trauma', '#roadtoresilience']",1044995160621404160,0,Mount Sinai Health System,0,1,1300,"#Faith, #spirituality and #mindfulness can make you more #resilient and help you cope with #stress and #trauma. Learn how this works in our new podcast episode that’s out today! Make sure to tune in here:  https://bit.ly/2M4NJ9n  #RoadToResilience",54641489,mountsinainyc,1,hashtag_stress,7,PM,9,Wednesday,autumn,0.6763
2715,1044952243605303296,2018-09-26,"['#colors', '#stress', '#joy', '#natural', '#frequency', '#technology']",1044952243605303296,1,Philip Stein,0,1,1010,"Fill your life with #colors! Less #stress, more #joy! #Natural #Frequency #Technology pic.twitter.com/JHhGry8bEL",87805758,philipstein,1,hashtag_stress,6,AM,9,Wednesday,autumn,0.0
2716,1044945997481291776,2018-09-26,"['#qna', '#stress', '#conflict']",1044945997481291778,5,Cru,0,1,945,How do you handle conflict at your job? #QnA #stress #conflict,49433960,crutweets,1,hashtag_stress,3,AM,9,Wednesday,autumn,-0.3182
2717,1044708128351277056,2018-09-25,"['#stress', '#resilience', '#asuonline']",1044708128351277057,0,Arizona State University Online,0,0,1800,"@MayoClinic and @arizonastate have come together to offer a course available that's to anyone interested in learning how to manage #stress, build #resilience, and find meaning. Learn about Health and Wellness Series 1: Mind and Body here:  http://spr.ly/6014DFR0p  #ASUOnline pic.twitter.com/pyqWOFqVec",30972937,asuonline,1,hashtag_stress,3,PM,9,Tuesday,autumn,0.6808
2718,1044704099613253632,2018-09-25,"['#food', '#stress']",1044704099613253632,0,Rewire,0,0,1744,#Food is so much more than the sum of the phytonutrients found inside it. #stress  https://bit.ly/2uaeSC2 ,1400122454,rewire_dot_org,1,hashtag_stress,2,PM,9,Tuesday,autumn,0.0
2719,1044696489396768768,2018-09-25,"['#psychotherapyday', '#stress', '#depression', '#healthymindhealthylife']",1044696489396768768,22,IME,1,19,1713,"Today is #PsychotherapyDay  Migrants, especially the undocumented, are prone to #stress😩, #depression 😢 and other emotional issues 🤯. Join us during the Binational Health Week and take care of yourself. #HealthyMindHealthyLife!   http://semanabinacionalmexicousa.org/  pic.twitter.com/KAksQy3bYL",334792585,ime_sre,1,hashtag_stress,4,PM,9,Tuesday,autumn,0.7424
2720,1044667357371740160,2018-09-25,"['#tuesdaytips', '#stress']",1044667357371740162,38,Mayo Clinic,0,20,1518,"#TuesdayTips: You can't see it, but living in #stress carries serious health risks. Try to downshift any time with one of these proven stress-busters.  https://mayocl.in/2OS3umj  pic.twitter.com/Odp8qFHlpH",14592723,mayoclinic,1,hashtag_stress,2,PM,9,Tuesday,autumn,-0.4767
2721,1044633027589148672,2018-09-25,"['#stress', '#dyk']",1044633027589148673,3,Nikki Sharp,0,0,1301,Reduce #Stress! Consume more greens. #DYK leafy greens contain magnesium which is known to aid relaxation?  http://hlty.us/4K1Q  pic.twitter.com/YYBXPQMuLe,543030280,nikkirsharp,1,hashtag_stress,2,PM,9,Tuesday,autumn,0.5707
2722,1044631879486525440,2018-09-25,"['#dyk', '#stress']",1044631879486525440,5,Real Warriors,0,5,1257,#DYK combat and operational #stress is a normal reaction? Learn ways to keep stress in check:  http://bit.ly/ResourcesByCOSC  pic.twitter.com/hC8aDxLhwq,28614550,realwarriors,1,hashtag_stress,2,PM,9,Tuesday,autumn,-0.6369
2723,1044591795257118720,2018-09-25,"['#entrepreneur', '#success', '#stress']",1044591795257118721,2,Nika Stewart,0,1,1017,"Loved this article and especially this advice... ""Don’t agonize. Take action."" #Entrepreneur #success #Stress  https://twitter.com/MelissaOnline/status/1044293405533241345 …",11299932,nikastewart,1,hashtag_stress,3,AM,9,Tuesday,autumn,0.1531
2724,1044589861292912640,2018-09-25,"['#stress', '#burnout', '#leadership']",1044589861292912640,2,Elise Mitchell,0,0,1010,How This Biker CEO Became an Expert in Combating #Stress and #Burnout #Leadership  https://buff.ly/2Dpn203  pic.twitter.com/0ACqXmNKVr,14927794,elisemitch,1,hashtag_stress,3,AM,9,Tuesday,autumn,0.0
2725,1044586086637305856,2018-09-25,"['#stress', '#diabetes', '#physicalstress', '#mentalstress', '#mentalhealth', '#health', '#diabetes', '#gbdoc']",1044586086637305857,15,Diabetes.co.uk,2,11,955,"Stress, whether physical stress or mental stress, has been proven to instigate changes in blood sugar levels, which for people with diabetes can be problematic:  https://bit.ly/2qglahe  #Stress #Diabetes #PhysicalStress #MentalStress #MentalHealth #Health #Diabetes #GBDoc pic.twitter.com/SpZRjNPPld",23922362,diabetescouk,1,hashtag_stress,8,AM,9,Tuesday,autumn,-0.8834
2726,1044578496125829120,2018-09-25,"['#parents', '#teens', '#stress', '#parenting', '#health', '#totalwellbeing']",1044578496125829120,3,Jeanne Thompson,0,1,924,How #parents can help #teens embrace #stress—and why this is so very important:  https://44d.io/3b9cf  @LDamour #parenting #health #totalwellbeing,2911702313,jeanne_fidelity,1,hashtag_stress,6,AM,9,Tuesday,autumn,0.7485
2727,1044511883477364736,2018-09-25,"['#stress', '#tips']",1044511883477364736,5,SANE,2,4,500,How do you manage #stress from work? Share with us your #tips! Source: Unknown pic.twitter.com/gbmhBpzdlQ,115117283,charitysane,1,hashtag_stress,2,AM,9,Tuesday,autumn,0.3595
2728,1044510648376352768,2018-09-25,"['#stress', '#ruok', '#relax', '#staypositive', '#ibelieveinyou']",1044510648376352768,47,Nic Westaway,3,7,455,Anyone else having a stressful week? Try to focus on what you can control and accept the things you can’t ☺️ This pic helped me 💁🏻‍♂️ #stress #ruok #relax #staypositive #ibelieveinyou pic.twitter.com/eYZ9EWvEkf,519370763,nicwestaway,1,hashtag_stress,5,AM,9,Tuesday,autumn,-0.1779
2729,1044394302661709824,2018-09-24,['#stress'],1044394302661709825,9,Real Warriors,2,10,2113,Thinking about asking for help for combat #stress? Call or chat the Psychological Health Resource Center  24/7: 866-966-1020 or  http://j.mp/RWlivechat ,28614550,realwarriors,1,hashtag_stress,1,PM,9,Monday,autumn,0.0772
2730,1044309509148213248,2018-09-24,"['#discovercalm', '#stressrelief', '#stress', '#hearthealth', '#betterhealth']",1044309509148213248,0,Spire Health,0,1,1536,Manage your stress to protect your heart health. #DiscoverCalm #StressRelief #Stress #HeartHealth #BetterHealth https://www.health.harvard.edu/newsletter_article/your-hearts-desire-a-daily-practice-to-relieve-stress …,1139191879,spire_health,1,hashtag_stress,5,PM,9,Monday,autumn,-0.0516
2731,1044225040508751872,2018-09-24,"['#stress', '#jug', '#freshersweek', '#student', '#mondaymotivation']",1044225040508751873,1,UKCP,0,2,1000,"Good Luck to all the new students beginning their university journey. Are you feeling stressed about starting? Why not read our blog by Dr Mary Keeling, about her first day at university. Read it here:  http://ow.ly/xbFS30lWA99  #Stress #Jug #FreshersWeek #Student #MondayMotivation pic.twitter.com/t2ssANPKIF",183236010,ukcp_updates,1,hashtag_stress,5,AM,9,Monday,autumn,0.6124
2732,1044111225276309504,2018-09-24,"['#selfcare', '#stress', '#savingtips']",1044111225276309504,0,Emma Bradley,0,0,228,"""Learn to sew/crochet This one isn’t free, as there can be upfront costs for materials.""  https://goo.gl/P33we5  #Selfcare #Stress #SavingTips pic.twitter.com/kewgZEKmDX",138684986,emmaand3,1,hashtag_stress,3,AM,9,Monday,autumn,0.5106
2733,1044081565196849152,2018-09-24,"['#stress', '#health', '#dailyhunt']",1044081565196849152,1,Dailyhunt,0,0,30,Stress is the biggest issue that everyone faces in today's date. Here are few techniques that can help you de-stress and make your life easy.  #Stress #Health #Dailyhunt pic.twitter.com/LTlyOcBlLM,107026807,dailyhuntapp,1,hashtag_stress,3,AM,9,Monday,autumn,0.4215
2734,1043998801399304192,2018-09-23,"['#stress', '#parenting']",1043998801399304192,7,Lori Lite,0,4,1901,Family Package Introduces #Stress Management Techniques  http://bit.ly/FamRelax  #parenting,68233373,stressfreekids,1,hashtag_stress,2,PM,9,Sunday,autumn,0.0
2735,1043953178860027904,2018-09-23,"['#harvardhealth', '#stress', '#bloodpressure']",1043953178860027910,749,Harvard Health,11,523,1600,"When it comes to preventing and treating high blood pressure, one often-overlooked strategy is managing stress.  http://bit.ly/2Bzo7le  #HarvardHealth #stress #bloodpressure pic.twitter.com/V2qP9TBf0T",22708797,harvardhealth,1,hashtag_stress,3,PM,9,Sunday,autumn,-0.6249
2736,1043920481605365760,2018-09-23,"['#stress', '#workright', '#sltchat']",1043920481605365760,2,👩‍🏫 Education Support 👨‍🏫,0,3,1350,The @H_S_E have launched a downloadable Talking Toolkit for school leaders aimed at preventing work-related #stress:  https://goo.gl/yZ6A3B  #WorkRight #SLTChat pic.twitter.com/Sro1niht5i,20998416,edsupportuk,1,hashtag_stress,3,PM,9,Sunday,autumn,0.1027
2737,1043905082939650048,2018-09-23,"['#stress', '#destress', '#mentalhealth', '#keeptalkingmh']",1043905082939650055,1,BadRedhead Media is rockin' #NaNoProMo. Are you?,0,1,1249,Destress Your Life At Work -  http://rpb.li/9oCf52  #Stress #Destress #MentalHealth #KeepTalkingMH,496420541,badredheadmedia,1,hashtag_stress,4,PM,9,Sunday,autumn,0.0
2738,1043617204221169664,2018-09-22,"['#stress', '#god', '#ccmmag']",1043617204221169665,7,CCM Magazine,0,1,1745,Don't let #stress get the best of you. Have faith that #God will help you work out whatever is stressing you out! // #CCMmag pic.twitter.com/MlvOLwWY3Y,17977441,ccmmagazine,1,hashtag_stress,3,PM,9,Saturday,autumn,0.8172
2739,1043590790893789184,2018-09-22,"['#scents', '#freshers', '#aromatherapy', '#lavenderoil', '#stress']",1043590790893789187,26,Holland & Barrett,0,12,1600,"🌻Who thinks it makes #scents to naturally calm those #Freshers nerves using the power of #aromatherapy 🌺? #LavenderOil can be used to inhale, massage, or even in the 🛁!   👉Take a look at other essential oils that can help fight #stress:  http://fal.cn/VgPx ",202572014,holland_barrett,1,hashtag_stress,5,PM,9,Saturday,autumn,0.3164
2740,1043394212962562048,2018-09-22,"['#workfromhome', '#stress']",1043394212962562048,14,HT Life&Style,0,5,259,"Work from home is not for everyone, people with low stress levels are best suited for it. #WorkFromHome #stress  http://bit.ly/2PYCYYQ  pic.twitter.com/hSfnYAgLm6",2776396662,htlifeandstyle,1,hashtag_stress,2,AM,9,Saturday,autumn,0.0772
2741,1043318017575268352,2018-09-21,"['#stress', '#asd', '#sensory', '#anxiety']",1043318017575268354,1,Lori Lite,0,2,2156,A Gift Idea That Helps Children with #Stress and Anxiety  http://bit.ly/3CDset  #asd #sensory #anxiety,68233373,stressfreekids,1,hashtag_stress,4,PM,9,Friday,autumn,0.5859
2742,1043198247744036864,2018-09-21,['#stress'],1043198247744036864,36,Mayo Clinic,2,15,1400,"Beating #stress to keep you at the top of your game is the goal. Let Mayo Clinic experts help.  For more healthy living guides, download the Mayo Clinic app.   http://mayocl.in/2pjQr4h  pic.twitter.com/IEB3rBP2BK",14592723,mayoclinic,1,hashtag_stress,1,PM,9,Friday,autumn,0.5413
2743,1043191934402142208,2018-09-21,"['#child', '#stress', '#hurricaneflorence', '#wildfires']",1043191934402142208,40,CDC Environment,1,32,1335,"How a #child reacts and the common signs of distress can vary according to the child’s age, previous experiences, and how the child typically copes with #stress. #HurricaneFlorence #wildfires  http://bit.ly/2j8janE  pic.twitter.com/wiSZgr52EM",36774033,cdcenvironment,1,hashtag_stress,4,PM,9,Friday,autumn,-0.5267
2744,1043144541254103040,2018-09-21,"['#automation', '#stress', '#insad']",1043144541254103042,2,Warren Knight,0,0,1026,Workplace #automation - blessing or curse? One of the issues under investigation in International #Stress Awareness Week (#insad).   Take part in the annual @isma_uk survey. Be part of this key debate.  http://bit.ly/2NRDVRR ,19457875,warrenknight,1,hashtag_stress,3,AM,9,Friday,autumn,-0.0772
2745,1043123141210501120,2018-09-21,"['#cash', '#stress']",1043123141210501120,1,BILLSHARK,0,0,901,These financial tasks could save you a lot of #cash and #stress in the future.  https://www.billshark.com/got-an-hour-chalk-up-4-quick-financial-wins/ …,3299486717,realbillshark,1,hashtag_stress,2,AM,9,Friday,autumn,0.4939
2746,1043123009479950336,2018-09-21,"['#stress', '#vassarfaculty']",1043123009479950337,13,Vassar College,0,2,901,"Stress is part of everyone’s life, but there are ways to bounce back from adversity. Professor of Psychological Science Michele Tugade has devoted her research to helping students—and even some astronauts—learn how to be resilient. #stress #VassarFaculty http://ow.ly/TFkH50iWpnr ",70447611,vassar,1,hashtag_stress,2,AM,9,Friday,autumn,0.1901
2747,1043117751144009728,2018-09-21,"['#stress', '#infographic']",1043117751144009728,7,Go4Life®,0,2,840,"What can help increase your energy, improve sleep, & reduce feelings of #stress? Read and share this #infographic to find out!  http://bit.ly/2o4jCn1  pic.twitter.com/RLxWtjdaYj",393594798,niago4life,1,hashtag_stress,2,AM,9,Friday,autumn,0.8883
2748,1043102029642493952,2018-09-21,"['#worldroseday', '#stress', '#depression', '#health']",1043102029642493954,2,HT Life&Style,0,1,737,"#WorldRoseDay: High levels of #stress can lead to not just #depression, lower quality of life and negative #health behaviours, but also lower immunity and faster disease progression: http://bit.ly/StressInCancerPatients …",2776396662,htlifeandstyle,1,hashtag_stress,4,AM,9,Friday,autumn,0.1093
2749,1043093794252619776,2018-09-21,"['#stress', '#workright', '#teacherwellbeing']",1043093794252619776,7,👩‍🏫 Education Support 👨‍🏫,0,7,705,The @H_S_E have launched a Talking Toolkit to help schools prevent work-related #stress. Take a look here & check our their @Go_Home_Healthy campaign:  https://goo.gl/yZ6A3B  #WorkRight #TeacherWellbeing pic.twitter.com/fRe3ID3oYR,20998416,edsupportuk,1,hashtag_stress,3,AM,9,Friday,autumn,0.5106
